age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,decision
low,Local-gov,low,HS-grad,high,Married-civ-spouse,Exec-managerial,Wife,Black,Female,low,low,low,United-States,>50K,
low,Private,low,Some-college,high,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,low,low,low,United-States,<=50K,
low,State-gov,low,Some-college,high,Married-civ-spouse,Other-service,Husband,White,Male,low,low,low,United-States,<=50K,
low,Private,low,Bachelors,high,Divorced,Exec-managerial,Not-in-family,White,Male,low,low,low,United-States,>50K,
high,Local-gov,low,7th-8th,low,Divorced,Other-service,Not-in-family,White,Male,low,low,low,United-States,<=50K,
low,Self-emp-inc,low,Some-college,high,Married-civ-spouse,Sales,Husband,White,Male,low,low,high,United-States,<=50K,
low,Private,low,11th,low,Never-married,Sales,Not-in-family,White,Female,low,low,low,United-States,<=50K,
low,Private,low,Some-college,high,Married-civ-spouse,Tech-support,Husband,White,Male,low,low,low,United-States,>50K,
low,Private,low,Some-college,high,Never-married,Sales,Own-child,White,Female,low,low,low,United-States,<=50K,
low,Federal-gov,low,Bachelors,high,Married-civ-spouse,Protective-serv,Husband,White,Male,low,low,high,United-States,>50K,
low,Self-emp-not-inc,low,Some-college,high,Never-married,Prof-specialty,Own-child,White,Female,low,low,low,United-States,<=50K,
low,Private,low,Assoc-acdm,high,Never-married,Tech-support,Own-child,White,Female,low,low,low,United-States,<=50K,
low,Private,low,Some-college,high,Married-spouse-absent,Other-service,Not-in-family,White,Female,low,low,low,Cuba,<=50K,
low,State-gov,low,Some-college,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,low,high,United-States,<=50K,
low,Private,low,Assoc-voc,high,Separated,Prof-specialty,Unmarried,White,Female,low,low,low,United-States,<=50K,
high,Private,low,HS-grad,high,Married-civ-spouse,Craft-repair,Husband,White,Male,low,low,low,United-States,<=50K,
low,Federal-gov,low,Bachelors,high,Divorced,Exec-managerial,Not-in-family,White,Male,low,low,low,United-States,<=50K,
low,Private,low,Some-college,high,Divorced,Adm-clerical,Not-in-family,White,Female,low,low,low,Canada,<=50K,
low,Private,low,11th,low,Never-married,Handlers-cleaners,Own-child,White,Male,low,low,low,United-States,<=50K,
low,Self-emp-not-inc,low,HS-grad,high,Married-civ-spouse,Craft-repair,Husband,White,Male,low,low,low,United-States,<=50K,
low,Self-emp-not-inc,low,Some-college,high,Married-civ-spouse,Sales,Husband,White,Male,low,low,low,United-States,<=50K,
high,Private,low,HS-grad,high,Married-civ-spouse,Sales,Husband,White,Male,low,low,low,United-States,<=50K,
low,Local-gov,low,Masters,high,Married-civ-spouse,Prof-specialty,Wife,White,Female,low,low,low,United-States,>50K,
low,Private,low,Some-college,high,Never-married,Machine-op-inspct,Own-child,White,Female,low,low,low,United-States,<=50K,
low,Local-gov,low,Assoc-acdm,high,Never-married,Protective-serv,Not-in-family,Black,Male,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,low,low,low,Mexico,<=50K,
low,Private,low,Bachelors,high,Never-married,Other-service,Own-child,White,Female,low,low,low,United-States,<=50K,
low,Private,low,Some-college,high,Never-married,Craft-repair,Not-in-family,White,Male,low,low,low,Mexico,<=50K,
low,Private,low,HS-grad,high,Never-married,Adm-clerical,Own-child,White,Male,low,low,low,United-States,<=50K,
low,Private,low,11th,low,Never-married,Other-service,Own-child,White,Male,low,low,low,Scotland,<=50K,
low,Private,low,Some-college,high,Never-married,Adm-clerical,Own-child,White,Female,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Craft-repair,Not-in-family,White,Male,low,low,low,United-States,<=50K,
low,Private,low,Some-college,high,Divorced,Tech-support,Not-in-family,White,Female,low,low,low,United-States,<=50K,
low,Private,low,Some-college,high,Never-married,Other-service,Own-child,White,Female,low,low,low,United-States,<=50K,
low,Private,low,Some-college,high,Married-civ-spouse,Sales,Husband,White,Male,low,low,low,United-States,>50K,
low,Federal-gov,low,Bachelors,high,Never-married,Adm-clerical,Not-in-family,White,Female,low,low,low,United-States,<=50K,
low,Self-emp-not-inc,low,HS-grad,high,Never-married,Transport-moving,Own-child,White,Male,low,low,low,United-States,<=50K,
high,Private,low,Some-college,high,Married-civ-spouse,Sales,Husband,White,Male,low,low,low,United-States,>50K,
low,State-gov,low,Bachelors,high,Never-married,Prof-specialty,Own-child,White,Female,low,low,low,United-States,<=50K,
high,Private,low,9th,low,Married-civ-spouse,Transport-moving,Husband,White,Male,low,low,high,United-States,>50K,
low,Private,low,HS-grad,high,Divorced,Transport-moving,Not-in-family,White,Male,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Transport-moving,Other-relative,White,Male,low,low,low,United-States,<=50K,
high,Private,low,9th,low,Never-married,Adm-clerical,Not-in-family,White,Female,low,low,low,United-States,<=50K,
low,Private,low,Assoc-voc,high,Married-civ-spouse,Sales,Husband,White,Male,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Protective-serv,Husband,White,Male,low,low,low,United-States,>50K,
low,Private,low,Doctorate,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,low,high,United-States,>50K,
low,Private,low,Masters,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,low,high,United-States,>50K,
low,Private,low,Assoc-acdm,high,Never-married,Prof-specialty,Own-child,White,Male,low,low,low,United-States,<=50K,
low,Private,low,11th,low,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,low,low,low,Mexico,<=50K,
low,Self-emp-inc,low,Bachelors,high,Divorced,Sales,Not-in-family,White,Female,low,low,low,United-States,<=50K,
low,State-gov,low,Some-college,high,Married-civ-spouse,Protective-serv,Husband,White,Male,low,low,low,United-States,<=50K,
low,Private,low,Some-college,high,Never-married,Handlers-cleaners,Not-in-family,White,Male,low,low,high,United-States,<=50K,
low,Private,low,Some-college,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,low,low,United-States,>50K,
low,Private,low,Masters,high,Divorced,Prof-specialty,Not-in-family,White,Male,low,low,low,United-States,<=50K,
low,Private,low,Some-college,high,Never-married,Sales,Own-child,White,Male,low,low,high,United-States,<=50K,
low,Self-emp-inc,low,Some-college,high,Married-civ-spouse,Adm-clerical,Wife,White,Female,low,low,low,United-States,>50K,
low,Private,low,9th,low,Separated,Handlers-cleaners,Other-relative,White,Male,low,low,low,El-Salvador,<=50K,
low,Private,low,Bachelors,high,Married-civ-spouse,Exec-managerial,Wife,White,Female,low,low,low,United-States,>50K,
low,Private,low,HS-grad,high,Never-married,Transport-moving,Not-in-family,White,Male,low,low,high,United-States,<=50K,
low,Private,low,10th,low,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,low,low,low,United-States,<=50K,
low,Self-emp-not-inc,low,Some-college,high,Married-civ-spouse,Prof-specialty,Husband,Other,Male,low,low,high,United-States,>50K,
high,Private,low,Masters,high,Widowed,Prof-specialty,Not-in-family,White,Female,low,low,low,United-States,<=50K,
low,Private,low,Some-college,high,Never-married,Sales,Own-child,White,Female,low,low,low,United-States,<=50K,
low,Self-emp-not-inc,low,Some-college,high,Married-civ-spouse,Farming-fishing,Husband,White,Male,low,low,high,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Transport-moving,Husband,White,Male,low,low,low,United-States,<=50K,
low,Private,low,7th-8th,low,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Adm-clerical,Wife,White,Female,low,low,low,United-States,<=50K,
low,Self-emp-not-inc,low,Some-college,high,Married-civ-spouse,Farming-fishing,Husband,White,Male,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Divorced,Handlers-cleaners,Unmarried,White,Male,low,low,high,United-States,<=50K,
high,Private,low,Bachelors,high,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,low,low,low,Poland,>50K,
low,Private,low,Some-college,high,Never-married,Other-service,Own-child,White,Female,low,low,low,United-States,<=50K,
low,Private,low,Bachelors,high,Never-married,Exec-managerial,Own-child,White,Female,low,low,low,United-States,<=50K,
low,Federal-gov,low,Masters,high,Divorced,Adm-clerical,Not-in-family,White,Male,low,low,high,United-States,<=50K,
low,Self-emp-not-inc,low,Some-college,high,Married-civ-spouse,Farming-fishing,Husband,White,Male,low,low,high,United-States,<=50K,
low,Private,low,Some-college,high,Never-married,Other-service,Own-child,White,Male,low,low,low,United-States,<=50K,
low,Private,low,Some-college,high,Divorced,Exec-managerial,Not-in-family,White,Female,low,low,low,United-States,<=50K,
low,Self-emp-not-inc,low,Doctorate,high,Never-married,Prof-specialty,Not-in-family,White,Male,low,low,low,United-States,>50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,low,low,United-States,<=50K,
low,Self-emp-not-inc,low,Bachelors,high,Never-married,Adm-clerical,Not-in-family,Black,Female,low,low,low,United-States,<=50K,
low,Self-emp-not-inc,low,HS-grad,high,Married-civ-spouse,Farming-fishing,Husband,White,Male,low,low,high,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Craft-repair,Own-child,White,Male,low,low,low,United-States,<=50K,
low,Private,low,Assoc-acdm,high,Never-married,Adm-clerical,Own-child,White,Male,low,low,low,United-States,<=50K,
low,Private,low,5th-6th,low,Married-civ-spouse,Craft-repair,Husband,White,Male,low,low,low,United-States,<=50K,
low,Local-gov,low,HS-grad,high,Married-civ-spouse,Protective-serv,Husband,White,Male,low,low,high,United-States,<=50K,
low,Private,low,Bachelors,high,Married-civ-spouse,Craft-repair,Husband,White,Male,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Sales,Not-in-family,White,Female,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Transport-moving,Husband,White,Male,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Divorced,Machine-op-inspct,Not-in-family,White,Female,low,low,low,United-States,<=50K,
low,Private,low,7th-8th,low,Never-married,Handlers-cleaners,Own-child,White,Male,low,low,low,Mexico,<=50K,
high,Private,low,HS-grad,high,Married-civ-spouse,Farming-fishing,Husband,White,Male,low,low,low,United-States,<=50K,
low,Private,low,Assoc-acdm,high,Married-civ-spouse,Protective-serv,Husband,White,Male,low,low,low,United-States,>50K,
low,Private,low,Bachelors,high,Never-married,Exec-managerial,Own-child,White,Male,low,low,low,United-States,<=50K,
low,Local-gov,low,Bachelors,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,low,low,United-States,>50K,
high,Private,low,Bachelors,high,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,low,low,low,South,<=50K,
low,Private,low,Bachelors,high,Never-married,Exec-managerial,Own-child,White,Male,low,low,low,Cuba,<=50K,
low,Private,low,HS-grad,high,Never-married,Handlers-cleaners,Own-child,White,Male,low,low,low,United-States,<=50K,
low,Private,low,11th,low,Divorced,Handlers-cleaners,Other-relative,White,Male,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,low,low,United-States,<=50K,
low,Private,low,Assoc-acdm,high,Divorced,Exec-managerial,Not-in-family,White,Female,low,low,low,United-States,<=50K,
low,Private,low,12th,low,Never-married,Craft-repair,Not-in-family,White,Male,low,low,low,United-States,<=50K,
low,Private,low,Masters,high,Divorced,Prof-specialty,Unmarried,White,Female,low,low,high,United-States,>50K,
low,Private,low,Assoc-acdm,high,Divorced,Adm-clerical,Not-in-family,White,Female,low,low,low,United-States,<=50K,
low,Private,low,Some-college,high,Never-married,Exec-managerial,Not-in-family,White,Female,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Machine-op-inspct,Own-child,White,Male,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,low,low,low,United-States,<=50K,
low,Private,low,Some-college,high,Divorced,Adm-clerical,Unmarried,Black,Female,low,low,low,United-States,<=50K,
low,Private,low,Assoc-voc,high,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,low,low,high,United-States,<=50K,
low,Private,low,Bachelors,high,Never-married,Other-service,Own-child,White,Male,low,low,low,United-States,<=50K,
low,Private,low,Bachelors,high,Married-civ-spouse,Exec-managerial,Wife,White,Female,low,low,low,United-States,>50K,
low,Private,low,HS-grad,high,Never-married,Other-service,Own-child,White,Male,low,low,low,United-States,<=50K,
low,Private,low,Masters,high,Never-married,Prof-specialty,Not-in-family,White,Male,low,low,low,United-States,>50K,
low,Private,low,HS-grad,high,Never-married,Craft-repair,Own-child,White,Male,low,low,low,United-States,<=50K,
low,Local-gov,low,HS-grad,high,Married-civ-spouse,Transport-moving,Husband,White,Male,low,low,low,United-States,<=50K,
low,Private,low,Bachelors,high,Divorced,Exec-managerial,Unmarried,Black,Female,low,low,low,United-States,<=50K,
low,Private,low,Some-college,high,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Sales,Own-child,White,Female,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,low,low,low,United-States,>50K,
low,Private,low,Some-college,high,Never-married,Other-service,Not-in-family,White,Female,low,low,low,United-States,<=50K,
low,Local-gov,low,HS-grad,high,Never-married,Craft-repair,Own-child,White,Male,low,low,low,United-States,<=50K,
high,Private,low,HS-grad,high,Married-civ-spouse,Craft-repair,Husband,White,Male,low,low,low,United-States,<=50K,
low,Self-emp-not-inc,low,HS-grad,high,Never-married,Craft-repair,Own-child,White,Male,low,low,low,United-States,<=50K,
low,Self-emp-not-inc,low,HS-grad,high,Married-civ-spouse,Sales,Husband,White,Male,low,low,low,United-States,<=50K,
low,Local-gov,low,5th-6th,low,Married-civ-spouse,Other-service,Husband,White,Male,low,low,low,United-States,<=50K,
low,Private,low,Bachelors,high,Never-married,Prof-specialty,Own-child,White,Male,low,low,high,United-States,<=50K,
low,Private,low,10th,low,Never-married,Sales,Own-child,White,Male,low,low,low,United-States,<=50K,
low,Self-emp-inc,low,Bachelors,high,Married-civ-spouse,Sales,Husband,White,Male,low,low,high,United-States,>50K,
low,Private,high,Some-college,high,Married-civ-spouse,Transport-moving,Husband,Black,Male,low,low,low,United-States,<=50K,
high,Local-gov,low,Masters,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,low,high,United-States,>50K,
low,Private,low,HS-grad,high,Never-married,Protective-serv,Other-relative,White,Male,low,low,low,United-States,<=50K,
low,Private,low,Assoc-voc,high,Married-civ-spouse,Sales,Husband,White,Male,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Craft-repair,Husband,White,Male,low,low,low,United-States,<=50K,
low,Federal-gov,low,Bachelors,high,Never-married,Exec-managerial,Not-in-family,Black,Female,low,low,low,United-States,<=50K,
low,Private,low,Assoc-voc,high,Married-civ-spouse,Craft-repair,Husband,White,Male,low,low,high,United-States,<=50K,
high,Private,low,Masters,high,Separated,Prof-specialty,Not-in-family,White,Female,low,low,low,United-States,>50K,
low,Private,low,7th-8th,low,Married-civ-spouse,Transport-moving,Husband,White,Male,low,low,low,United-States,<=50K,
high,Private,low,HS-grad,high,Married-civ-spouse,Sales,Husband,White,Male,low,low,low,United-States,<=50K,
low,Private,low,Bachelors,high,Married-civ-spouse,Exec-managerial,Wife,Black,Female,low,low,high,United-States,>50K,
low,Private,low,Bachelors,high,Never-married,Adm-clerical,Not-in-family,White,Female,low,low,low,United-States,<=50K,
low,Private,low,Some-college,high,Married-civ-spouse,Sales,Husband,White,Male,low,low,low,United-States,<=50K,
high,Private,low,9th,low,Divorced,Handlers-cleaners,Not-in-family,White,Male,low,low,low,Puerto-Rico,>50K,
low,State-gov,low,HS-grad,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Adm-clerical,Wife,White,Female,low,low,low,United-States,<=50K,
low,Private,low,Bachelors,high,Divorced,Tech-support,Unmarried,White,Male,low,low,low,Germany,>50K,
low,Self-emp-not-inc,low,HS-grad,high,Married-civ-spouse,Sales,Husband,White,Male,low,low,low,United-States,<=50K,
low,Private,low,12th,low,Divorced,Other-service,Unmarried,White,Female,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,low,low,high,United-States,<=50K,
