age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,decision
low,Private,low,7th-8th,low,Never-married,Sales,Other-relative,White,Male,low,0,45,Guatemala,<=50K,
low,Self-emp-inc,low,Bachelors,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,0,38,United-States,>50K,
low,Private,low,Some-college,high,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,low,0,40,United-States,>50K,
low,Private,low,Some-college,high,Never-married,Adm-clerical,Unmarried,Black,Female,low,0,40,United-States,<=50K,
high,Private,low,HS-grad,high,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,low,0,40,Vietnam,<=50K,
low,Local-gov,low,Some-college,high,Married-civ-spouse,Protective-serv,Husband,White,Male,low,0,60,United-States,<=50K,
low,Private,low,11th,low,Never-married,Craft-repair,Not-in-family,White,Male,low,0,40,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Transport-moving,Husband,White,Male,low,0,60,United-States,<=50K,
low,State-gov,low,Bachelors,high,Divorced,Protective-serv,Not-in-family,White,Male,low,0,40,Mexico,>50K,
low,Self-emp-not-inc,low,Some-college,high,Married-civ-spouse,Craft-repair,Husband,White,Male,low,0,45,United-States,>50K,
low,Private,low,HS-grad,high,Never-married,Other-service,Own-child,Black,Male,low,0,30,United-States,<=50K,
low,Private,low,Bachelors,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,0,40,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Craft-repair,Husband,White,Male,low,0,40,United-States,<=50K,
low,Self-emp-not-inc,low,Some-college,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,0,20,United-States,<=50K,
low,Private,low,Doctorate,high,Never-married,Adm-clerical,Own-child,White,Female,low,0,40,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Tech-support,Not-in-family,White,Female,low,0,40,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Sales,Wife,White,Female,low,0,40,United-States,>50K,
low,Private,low,HS-grad,high,Widowed,Sales,Unmarried,White,Female,low,1762,40,United-States,<=50K,
low,Private,low,Assoc-voc,high,Divorced,Craft-repair,Own-child,White,Male,low,0,46,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Sales,Not-in-family,White,Male,low,0,40,United-States,<=50K,
low,Private,low,Some-college,high,Never-married,Adm-clerical,Own-child,White,Male,low,0,20,United-States,<=50K,
low,Private,low,HS-grad,high,Widowed,Machine-op-inspct,Not-in-family,Black,Female,low,0,40,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Handlers-cleaners,Own-child,White,Male,low,0,20,United-States,<=50K,
low,Private,low,Bachelors,high,Separated,Sales,Unmarried,White,Female,low,0,30,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,low,0,40,Dominican-Republic,<=50K,
low,Private,low,Some-college,high,Divorced,Sales,Own-child,White,Male,low,0,40,United-States,<=50K,
low,Private,low,HS-grad,high,Divorced,Tech-support,Unmarried,White,Female,low,0,40,United-States,<=50K,
low,Private,low,Some-college,high,Never-married,Adm-clerical,Not-in-family,White,Female,low,0,30,United-States,<=50K,
high,State-gov,low,HS-grad,high,Married-spouse-absent,Other-service,Unmarried,Black,Female,low,0,40,Honduras,<=50K,
low,State-gov,low,Bachelors,high,Divorced,Protective-serv,Not-in-family,White,Female,low,0,40,United-States,<=50K,
low,Private,low,10th,low,Divorced,Transport-moving,Own-child,White,Male,low,0,40,United-States,<=50K,
low,Private,low,Some-college,high,Never-married,Adm-clerical,Not-in-family,White,Female,low,0,40,United-States,<=50K,
low,Private,low,Bachelors,high,Never-married,Prof-specialty,Not-in-family,Other,Female,low,1590,40,United-States,<=50K,
low,Private,low,Assoc-voc,high,Married-civ-spouse,Other-service,Wife,Black,Female,low,0,40,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Craft-repair,Husband,White,Male,low,0,40,United-States,<=50K,
low,Private,low,HS-grad,high,Separated,Handlers-cleaners,Other-relative,White,Female,low,0,40,United-States,<=50K,
low,Private,low,Bachelors,high,Never-married,Tech-support,Own-child,White,Male,low,0,40,United-States,<=50K,
low,Local-gov,low,Bachelors,high,Never-married,Adm-clerical,Not-in-family,Black,Female,low,0,40,United-States,<=50K,
low,Federal-gov,low,HS-grad,high,Never-married,Adm-clerical,Other-relative,White,Male,low,0,40,United-States,<=50K,
low,Federal-gov,low,Some-college,high,Never-married,Other-service,Own-child,White,Male,low,0,40,Japan,<=50K,
low,Private,low,Bachelors,high,Married-civ-spouse,Transport-moving,Husband,White,Male,low,0,40,United-States,<=50K,
low,Private,low,HS-grad,high,Divorced,Farming-fishing,Unmarried,White,Male,low,0,50,United-States,<=50K,
low,Private,low,Assoc-voc,high,Married-civ-spouse,Exec-managerial,Husband,Black,Male,low,0,40,United-States,<=50K,
low,Private,low,Some-college,high,Married-civ-spouse,Protective-serv,Husband,Black,Male,low,0,40,United-States,>50K,
low,Private,low,Some-college,high,Divorced,Craft-repair,Not-in-family,White,Female,low,0,40,United-States,<=50K,
low,Private,low,11th,low,Never-married,Handlers-cleaners,Own-child,White,Male,low,0,12,United-States,<=50K,
low,Private,low,Bachelors,high,Never-married,Sales,Not-in-family,White,Male,low,0,48,United-States,<=50K,
low,Private,low,11th,low,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,low,0,40,United-States,<=50K,
low,State-gov,low,HS-grad,high,Never-married,Tech-support,Own-child,White,Male,low,0,40,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Adm-clerical,Not-in-family,White,Female,low,0,45,United-States,<=50K,
low,Self-emp-not-inc,low,HS-grad,high,Married-civ-spouse,Craft-repair,Husband,White,Male,low,0,40,United-States,<=50K,
low,State-gov,low,Prof-school,high,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,low,0,72,India,>50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Sales,Husband,White,Male,low,0,40,United-States,<=50K,
low,Private,low,Some-college,high,Never-married,Sales,Own-child,White,Female,low,0,20,United-States,<=50K,
low,Private,low,Assoc-acdm,high,Married-civ-spouse,Sales,Husband,White,Male,low,0,60,United-States,>50K,
low,Private,low,HS-grad,high,Never-married,Sales,Not-in-family,White,Female,low,0,40,United-States,<=50K,
low,Federal-gov,low,Assoc-acdm,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,0,60,United-States,<=50K,
low,Private,low,HS-grad,high,Divorced,Craft-repair,Not-in-family,Black,Male,low,0,40,United-States,<=50K,
low,Private,low,Some-college,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,0,50,United-States,>50K,
low,Private,low,Bachelors,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,0,40,United-States,>50K,
low,Private,low,10th,low,Separated,Sales,Unmarried,White,Female,low,0,40,United-States,<=50K,
low,Private,low,Some-college,high,Divorced,Craft-repair,Not-in-family,White,Male,low,0,46,United-States,>50K,
low,Private,low,Prof-school,high,Never-married,Prof-specialty,Not-in-family,White,Female,low,0,50,United-States,>50K,
low,Private,low,Some-college,high,Never-married,Other-service,Not-in-family,White,Female,low,0,60,United-States,<=50K,
low,Private,low,Some-college,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,0,40,United-States,>50K,
low,Local-gov,low,Bachelors,high,Married-civ-spouse,Protective-serv,Husband,Black,Male,low,0,40,United-States,>50K,
low,Private,low,HS-grad,high,Separated,Machine-op-inspct,Own-child,White,Female,low,0,40,United-States,<=50K,
low,Self-emp-inc,low,HS-grad,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,0,32,United-States,<=50K,
low,State-gov,low,Doctorate,high,Never-married,Exec-managerial,Not-in-family,White,Female,low,0,40,Italy,>50K,
low,Private,low,HS-grad,high,Never-married,Exec-managerial,Not-in-family,White,Male,low,0,60,United-States,<=50K,
low,Local-gov,low,HS-grad,high,Married-civ-spouse,Craft-repair,Husband,White,Male,low,0,40,United-States,<=50K,
low,Private,low,Doctorate,high,Married-civ-spouse,Prof-specialty,Wife,White,Female,low,0,35,United-States,<=50K,
low,Private,low,HS-grad,high,Married-spouse-absent,Sales,Not-in-family,Black,Female,low,0,38,United-States,<=50K,
low,Federal-gov,low,HS-grad,high,Married-civ-spouse,Other-service,Husband,White,Male,low,0,40,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Sales,Not-in-family,White,Female,low,0,40,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Craft-repair,Not-in-family,White,Male,low,0,40,United-States,<=50K,
low,Self-emp-inc,low,Bachelors,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,0,45,United-States,<=50K,
low,State-gov,low,Masters,high,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,low,0,40,India,>50K,
low,Self-emp-inc,low,HS-grad,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,0,42,United-States,>50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Other-service,Husband,White,Male,low,0,40,Yugoslavia,>50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,low,0,40,United-States,<=50K,
low,Local-gov,low,Some-college,high,Never-married,Adm-clerical,Other-relative,Black,Male,low,0,40,Haiti,<=50K,
low,State-gov,low,Bachelors,high,Married-civ-spouse,Exec-managerial,Wife,White,Female,low,0,55,United-States,>50K,
low,Private,low,Bachelors,high,Married-civ-spouse,Sales,Husband,White,Male,low,0,40,United-States,<=50K,
low,Private,low,11th,low,Never-married,Other-service,Not-in-family,White,Female,low,0,40,Ireland,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Transport-moving,Husband,White,Male,low,0,40,United-States,>50K,
low,Private,low,Assoc-acdm,high,Never-married,Adm-clerical,Own-child,White,Male,low,0,35,United-States,<=50K,
low,State-gov,low,Doctorate,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,0,55,United-States,>50K,
high,Private,low,HS-grad,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,0,45,United-States,<=50K,
low,Self-emp-not-inc,low,Some-college,high,Never-married,Other-service,Own-child,White,Male,low,0,30,United-States,<=50K,
high,Private,low,HS-grad,high,Married-civ-spouse,Craft-repair,Husband,White,Male,low,0,40,United-States,>50K,
low,Private,low,1st-4th,low,Separated,Prof-specialty,Unmarried,Black,Female,low,0,40,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Transport-moving,Own-child,White,Male,low,0,30,United-States,<=50K,
low,Private,low,Bachelors,high,Never-married,Tech-support,Not-in-family,White,Male,low,0,45,United-States,<=50K,
low,Private,low,Bachelors,high,Married-civ-spouse,Prof-specialty,Wife,White,Female,low,0,40,United-States,<=50K,
low,Private,low,Assoc-voc,high,Married-civ-spouse,Exec-managerial,Wife,White,Female,low,0,40,United-States,>50K,
low,Local-gov,low,Bachelors,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,0,40,United-States,<=50K,
low,Private,low,Bachelors,high,Never-married,Craft-repair,Own-child,White,Male,low,0,40,United-States,<=50K,
low,Private,low,7th-8th,low,Never-married,Machine-op-inspct,Other-relative,White,Female,low,0,60,Mexico,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,low,0,40,United-States,>50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,low,0,8,Philippines,<=50K,
high,Private,low,HS-grad,high,Divorced,Machine-op-inspct,Not-in-family,White,Female,low,0,40,United-States,<=50K,
high,Local-gov,low,11th,low,Married-civ-spouse,Transport-moving,Husband,White,Male,low,0,20,United-States,<=50K,
low,Private,low,Bachelors,high,Never-married,Prof-specialty,Not-in-family,White,Female,low,0,50,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Craft-repair,Not-in-family,White,Male,low,0,35,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Priv-house-serv,Other-relative,White,Female,low,1602,15,Mexico,<=50K,
low,Private,low,Some-college,high,Never-married,Adm-clerical,Not-in-family,White,Male,low,0,20,United-States,<=50K,
high,Self-emp-inc,low,Masters,high,Married-civ-spouse,Sales,Husband,White,Male,low,0,48,United-States,>50K,
low,Private,low,HS-grad,high,Divorced,Sales,Unmarried,White,Female,low,0,30,United-States,<=50K,
low,Private,low,1st-4th,low,Separated,Machine-op-inspct,Own-child,White,Female,low,0,40,Guatemala,<=50K,
low,State-gov,low,Doctorate,high,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,low,0,40,Taiwan,<=50K,
low,Private,low,7th-8th,low,Never-married,Machine-op-inspct,Other-relative,White,Male,low,0,40,United-States,<=50K,
low,Private,low,Bachelors,high,Never-married,Prof-specialty,Not-in-family,White,Male,low,0,48,United-States,<=50K,
high,Private,low,HS-grad,high,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,low,0,40,United-States,<=50K,
low,State-gov,low,Some-college,high,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,low,0,40,United-States,<=50K,
low,State-gov,low,Assoc-acdm,high,Divorced,Protective-serv,Not-in-family,Black,Male,low,0,38,United-States,<=50K,
low,Private,low,7th-8th,low,Divorced,Machine-op-inspct,Not-in-family,Black,Female,low,0,35,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Adm-clerical,Not-in-family,White,Female,low,0,50,United-States,<=50K,
low,State-gov,low,Masters,high,Married-civ-spouse,Protective-serv,Husband,Black,Male,low,0,40,United-States,<=50K,
low,Private,low,HS-grad,high,Divorced,Handlers-cleaners,Not-in-family,White,Male,low,0,25,United-States,<=50K,
high,Self-emp-not-inc,low,HS-grad,high,Married-civ-spouse,Exec-managerial,Husband,Black,Male,low,0,40,United-States,<=50K,
low,Private,low,Some-college,high,Never-married,Sales,Own-child,White,Female,low,0,20,United-States,<=50K,
low,Private,low,10th,low,Married-civ-spouse,Craft-repair,Husband,Black,Male,low,0,45,United-States,<=50K,
low,Private,low,Assoc-voc,high,Divorced,Craft-repair,Unmarried,White,Female,low,0,40,United-States,<=50K,
low,Private,low,Some-college,high,Married-civ-spouse,Sales,Wife,White,Female,low,0,40,United-States,>50K,
low,Self-emp-not-inc,low,Prof-school,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,0,70,United-States,>50K,
low,Private,low,Some-college,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,0,60,United-States,<=50K,
low,Self-emp-not-inc,low,Some-college,high,Married-civ-spouse,Craft-repair,Husband,White,Male,low,0,55,United-States,>50K,
low,Local-gov,low,Some-college,high,Married-civ-spouse,Protective-serv,Husband,White,Male,low,0,40,United-States,<=50K,
low,Private,low,Some-college,high,Married-civ-spouse,Craft-repair,Husband,White,Male,low,0,50,United-States,>50K,
low,Private,low,10th,low,Married-civ-spouse,Transport-moving,Husband,White,Male,low,0,30,United-States,>50K,
low,Private,low,Some-college,high,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,low,0,40,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Craft-repair,Husband,White,Male,low,0,40,United-States,<=50K,
low,Local-gov,low,Bachelors,high,Divorced,Adm-clerical,Not-in-family,White,Female,high,0,40,United-States,>50K,
low,State-gov,low,Some-college,high,Married-civ-spouse,Other-service,Wife,White,Female,low,0,15,United-States,<=50K,
low,Private,low,Bachelors,high,Divorced,Adm-clerical,Not-in-family,White,Male,low,0,40,United-States,<=50K,
low,Local-gov,low,Some-college,high,Divorced,Protective-serv,Unmarried,White,Male,low,0,55,United-States,<=50K,
low,Private,low,HS-grad,high,Divorced,Craft-repair,Not-in-family,White,Male,low,0,40,United-States,>50K,
low,Private,low,Masters,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,0,50,United-States,>50K,
high,Private,low,Assoc-acdm,high,Married-civ-spouse,Adm-clerical,Husband,White,Male,low,0,24,United-States,<=50K,
low,Self-emp-inc,low,Some-college,high,Married-civ-spouse,Transport-moving,Husband,White,Male,low,0,55,United-States,>50K,
low,Local-gov,low,Assoc-acdm,high,Divorced,Tech-support,Not-in-family,Black,Male,low,0,40,United-States,<=50K,
low,Private,low,10th,low,Married-civ-spouse,Craft-repair,Husband,White,Male,low,0,40,United-States,<=50K,
low,Private,low,Bachelors,high,Never-married,Adm-clerical,Own-child,White,Female,low,0,40,Portugal,<=50K,
low,Local-gov,low,Masters,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,0,35,United-States,>50K,
low,Private,low,11th,low,Never-married,Handlers-cleaners,Own-child,White,Male,low,0,12,United-States,<=50K,
low,Private,low,12th,low,Married-civ-spouse,Other-service,Wife,White,Female,low,0,10,United-States,<=50K,
low,Private,low,Some-college,high,Married-civ-spouse,Exec-managerial,Wife,White,Female,low,1887,40,United-States,>50K,
high,Private,low,10th,low,Separated,Other-service,Unmarried,White,Female,low,0,32,United-States,<=50K,
low,Private,low,Some-college,high,Never-married,Adm-clerical,Own-child,White,Male,low,0,40,United-States,<=50K,
low,Self-emp-not-inc,low,11th,low,Never-married,Sales,Own-child,White,Male,low,0,40,United-States,<=50K,
low,Private,low,7th-8th,low,Never-married,Transport-moving,Unmarried,White,Male,low,0,25,Guatemala,<=50K,
low,Federal-gov,low,Some-college,high,Married-civ-spouse,Tech-support,Husband,White,Male,low,0,40,United-States,>50K,
low,Self-emp-not-inc,low,Some-college,high,Married-civ-spouse,Other-service,Wife,White,Female,low,0,50,United-States,<=50K,
low,Private,low,Some-college,high,Married-civ-spouse,Transport-moving,Husband,White,Male,low,0,35,United-States,<=50K,
low,Private,low,Bachelors,high,Divorced,Prof-specialty,Not-in-family,White,Male,low,0,40,United-States,<=50K,
low,Self-emp-not-inc,low,Prof-school,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,1977,50,United-States,>50K,
